name,path,emotion
64872c461ae676186bb66631,64872c461ae676186bb66631.wav,tăng độ sáng của thiết bị
64872d491ae676406eb6679c,64872d491ae676406eb6679c.wav,kiểm tra tình trạng thiết bị
64872f2a1ae6761effb66b3e,64872f2a1ae6761effb66b3e.wav,giảm độ sáng của thiết bị
648721e91ae676bfd4b65361,648721e91ae676bfd4b65361.wav,mở thiết bị
648723de1ae6762e7bb656b9,648723de1ae6762e7bb656b9.wav,bật thiết bị
648724a61ae6767e37b657fa,648724a61ae6767e37b657fa.wav,kiểm tra tình trạng thiết bị
6487280f1ae6767eecb65e3d,6487280f1ae6767eecb65e3d.wav,bật thiết bị
648728641ae6761416b65eca,648728641ae6761416b65eca.wav,giảm độ sáng của thiết bị
648728951ae676c144b65f49,648728951ae676c144b65f49.wav,kiểm tra tình trạng thiết bị
648729001ae676611ab65fdc,648729001ae676611ab65fdc.wav,mở thiết bị
6487298d1ae676d9e9b6608b,6487298d1ae676d9e9b6608b.wav,đóng thiết bị
6487298f1ae676fde4b6609f,6487298f1ae676fde4b6609f.wav,giảm độ sáng của thiết bị
64872a2b1ae676783ab661c6,64872a2b1ae676783ab661c6.wav,giảm độ sáng của thiết bị
64872a691ae676ae45b6627f,64872a691ae676ae45b6627f.wav,tắt thiết bị
64872d601ae676e20fb667e7,64872d601ae676e20fb667e7.wav,mở thiết bị
64872e521ae676c950b669e2,64872e521ae676c950b669e2.wav,bật thiết bị
64872f3f1ae676babab66b54,64872f3f1ae676babab66b54.wav,giảm độ sáng của thiết bị
64872f5a1ae676b60bb66b8d,64872f5a1ae676b60bb66b8d.wav,bật thiết bị
648734041ae67668d1b674bc,648734041ae67668d1b674bc.wav,đóng thiết bị
648734791ae67691d3b675dd,648734791ae67691d3b675dd.wav,kiểm tra tình trạng thiết bị
648734c61ae6767608b67677,648734c61ae6767608b67677.wav,kiểm tra tình trạng thiết bị
648734ea1ae6768cc1b676cf,648734ea1ae6768cc1b676cf.wav,bật thiết bị
648735ff1ae676165cb67869,648735ff1ae676165cb67869.wav,đóng thiết bị
64873b431ae67617d2b680e3,64873b431ae67617d2b680e3.wav,đóng thiết bị
64873c2d1ae6761baeb681c6,64873c2d1ae6761baeb681c6.wav,giảm độ sáng của thiết bị
64873c801ae676184bb68234,64873c801ae676184bb68234.wav,đóng thiết bị
648731051ae676c068b66f1e,648731051ae676c068b66f1e.wav,kiểm tra tình trạng thiết bị
648730ae1ae6767a78b66e73,648730ae1ae6767a78b66e73.wav,tăng độ sáng của thiết bị
648731351ae6768d18b66f6d,648731351ae6768d18b66f6d.wav,kiểm tra tình trạng thiết bị
648731a51ae6768aacb67042,648731a51ae6768aacb67042.wav,tắt thiết bị
648732681ae6768723b67211,648732681ae6768723b67211.wav,kiểm tra tình trạng thiết bị
6487331c1ae6765e99b6734d,6487331c1ae6765e99b6734d.wav,giảm độ sáng của thiết bị
6487343c1ae676478fb67538,6487343c1ae676478fb67538.wav,giảm độ sáng của thiết bị
648735421ae6760cb9b6774c,648735421ae6760cb9b6774c.wav,kiểm tra tình trạng thiết bị
6487360a1ae676f615b67895,6487360a1ae676f615b67895.wav,mở thiết bị
6487368e1ae6767110b67920,6487368e1ae6767110b67920.wav,mở thiết bị
648736fc1ae6766922b679e9,648736fc1ae6766922b679e9.wav,bật thiết bị
648736d51ae676e11db679c3,648736d51ae676e11db679c3.wav,đóng thiết bị
648737d61ae67666ecb67b2a,648737d61ae67666ecb67b2a.wav,tăng độ sáng của thiết bị
648738311ae6761ecab67c0d,648738311ae6761ecab67c0d.wav,tắt thiết bị
648738a31ae676b8acb67cc6,648738a31ae676b8acb67cc6.wav,tăng độ sáng của thiết bị
648738f81ae676acd3b67d64,648738f81ae676acd3b67d64.wav,mở thiết bị
648739431ae6760a4eb67dea,648739431ae6760a4eb67dea.wav,mở thiết bị
648739351ae6766f4ab67dd5,648739351ae6766f4ab67dd5.wav,kiểm tra tình trạng thiết bị
64872fd11ae676965bb66cc8,64872fd11ae676965bb66cc8.wav,mở thiết bị
64873c201ae6761b8eb6819b,64873c201ae6761b8eb6819b.wav,kiểm tra tình trạng thiết bị
648730131ae676cc91b66d42,648730131ae676cc91b66d42.wav,giảm độ sáng của thiết bị
64873c6b1ae6762f53b68222,64873c6b1ae6762f53b68222.wav,bật thiết bị
64873d461ae676debfb68349,64873d461ae676debfb68349.wav,kiểm tra tình trạng thiết bị
64873d081ae676b31eb6832c,64873d081ae676b31eb6832c.wav,bật thiết bị
6487321e1ae676e87cb67145,6487321e1ae676e87cb67145.wav,tắt thiết bị
6487334c1ae6763779b67396,6487334c1ae6763779b67396.wav,tắt thiết bị
6487358c1ae6766487b677a0,6487358c1ae6766487b677a0.wav,kiểm tra tình trạng thiết bị
648736e71ae67679c9b679d6,648736e71ae67679c9b679d6.wav,mở thiết bị
648737591ae6765b73b67a5f,648737591ae6765b73b67a5f.wav,giảm độ sáng của thiết bị
648737721ae676a523b67a96,648737721ae676a523b67a96.wav,bật thiết bị
648737901ae676ba9bb67ad8,648737901ae676ba9bb67ad8.wav,kiểm tra tình trạng thiết bị
648737eb1ae67628c6b67b72,648737eb1ae67628c6b67b72.wav,kiểm tra tình trạng thiết bị
6487389e1ae676041db67cb1,6487389e1ae676041db67cb1.wav,bật thiết bị
64873af21ae6764481b6805c,64873af21ae6764481b6805c.wav,giảm độ sáng của thiết bị
64873c441ae6764abdb681de,64873c441ae6764abdb681de.wav,tăng độ sáng của thiết bị
64873ce41ae6764a4ab682ae,64873ce41ae6764a4ab682ae.wav,kiểm tra tình trạng thiết bị
64873ef91ae676de0eb685c1,64873ef91ae676de0eb685c1.wav,bật thiết bị
64873f241ae6764bccb68603,64873f241ae6764bccb68603.wav,kiểm tra tình trạng thiết bị
6487304c1ae67685b4b66d9b,6487304c1ae67685b4b66d9b.wav,đóng thiết bị
648730671ae67644abb66dce,648730671ae67644abb66dce.wav,kiểm tra tình trạng thiết bị
6487307e1ae6766e1cb66e08,6487307e1ae6766e1cb66e08.wav,giảm độ sáng của thiết bị
6487309e1ae676c36ab66e37,6487309e1ae676c36ab66e37.wav,tăng mức độ của thiết bị
648730a51ae676c1ffb66e44,648730a51ae676c1ffb66e44.wav,đóng thiết bị
648732031ae6763182b67120,648732031ae6763182b67120.wav,đóng thiết bị
6487338c1ae6766c7cb67417,6487338c1ae6766c7cb67417.wav,giảm độ sáng của thiết bị
648734781ae6766cd4b675d0,648734781ae6766cd4b675d0.wav,kiểm tra tình trạng thiết bị
648735911ae6764a26b677ae,648735911ae6764a26b677ae.wav,mở thiết bị
648735a21ae676ae1fb677c7,648735a21ae676ae1fb677c7.wav,đóng thiết bị
648735af1ae6763818b677ec,648735af1ae6763818b677ec.wav,đóng thiết bị
6487361d1ae6762dffb678b8,6487361d1ae6762dffb678b8.wav,tắt thiết bị
648736491ae676873bb678dd,648736491ae676873bb678dd.wav,đóng thiết bị
648736c01ae6761407b6798c,648736c01ae6761407b6798c.wav,mở thiết bị
6487371b1ae67605bcb67a0a,6487371b1ae67605bcb67a0a.wav,bật thiết bị
648737561ae676467db67a50,648737561ae676467db67a50.wav,mở thiết bị
648737f51ae6761b05b67b90,648737f51ae6761b05b67b90.wav,giảm độ sáng của thiết bị
648739091ae6767e1cb67d84,648739091ae6767e1cb67d84.wav,tắt thiết bị
64873e751ae67665feb684ef,64873e751ae67665feb684ef.wav,mở thiết bị
64873eb31ae676774bb6852a,64873eb31ae676774bb6852a.wav,bật thiết bị
64873f671ae6768b2db6865c,64873f671ae6768b2db6865c.wav,kiểm tra tình trạng thiết bị
648731b91ae6761537b67081,648731b91ae6761537b67081.wav,giảm độ sáng của thiết bị
648732531ae6766b7cb671cd,648732531ae6766b7cb671cd.wav,kiểm tra tình trạng thiết bị
6487330e1ae67602b1b67330,6487330e1ae67602b1b67330.wav,tắt thiết bị
6487339d1ae676946bb67437,6487339d1ae676946bb67437.wav,kiểm tra tình trạng thiết bị
648733fa1ae67653e5b6748f,648733fa1ae67653e5b6748f.wav,tăng độ sáng của thiết bị
648734b51ae676caa4b67652,648734b51ae676caa4b67652.wav,bật thiết bị
648734be1ae676cc10b6766b,648734be1ae676cc10b6766b.wav,tắt thiết bị
648735c31ae676e178b6780d,648735c31ae676e178b6780d.wav,mở thiết bị
648737131ae67647a2b679f6,648737131ae67647a2b679f6.wav,mở thiết bị
6487376c1ae67683cbb67a7f,6487376c1ae67683cbb67a7f.wav,tắt thiết bị
648738051ae676ff99b67bbb,648738051ae676ff99b67bbb.wav,bật thiết bị
64873bed1ae6763058b68160,64873bed1ae6763058b68160.wav,mở thiết bị
64873dbb1ae676aac9b683f9,64873dbb1ae676aac9b683f9.wav,giảm độ sáng của thiết bị
64873e391ae6760392b68487,64873e391ae6760392b68487.wav,tăng độ sáng của thiết bị
648730071ae6766f29b66d27,648730071ae6766f29b66d27.wav,tắt thiết bị
648730d01ae676294cb66eda,648730d01ae676294cb66eda.wav,tăng độ sáng của thiết bị
648730dc1ae6763d90b66f08,648730dc1ae6763d90b66f08.wav,đóng thiết bị
648731c11ae676b41bb6709c,648731c11ae676b41bb6709c.wav,đóng thiết bị
648731f01ae67638fbb670e4,648731f01ae67638fbb670e4.wav,tăng mức độ của thiết bị
6487320e1ae6767d5db67132,6487320e1ae6767d5db67132.wav,kiểm tra tình trạng thiết bị
6487323d1ae676848bb6718b,6487323d1ae676848bb6718b.wav,đóng thiết bị
648735331ae6767825b6771e,648735331ae6767825b6771e.wav,bật thiết bị
648738f71ae67686bab67d56,648738f71ae67686bab67d56.wav,tăng độ sáng của thiết bị
648739dc1ae6764298b67ec1,648739dc1ae6764298b67ec1.wav,kiểm tra tình trạng thiết bị
64873d781ae676206cb6839b,64873d781ae676206cb6839b.wav,tăng độ sáng của thiết bị
64873e211ae676d991b6843e,64873e211ae676d991b6843e.wav,đóng thiết bị
648740271ae6767dd5b687d0,648740271ae6767dd5b687d0.wav,kiểm tra tình trạng thiết bị
64872f741ae67600a0b66bd5,64872f741ae67600a0b66bd5.wav,giảm mức độ của thiết bị
6487302f1ae6767872b66d8d,6487302f1ae6767872b66d8d.wav,kiểm tra tình trạng thiết bị
648730551ae676768ab66db4,648730551ae676768ab66db4.wav,bật thiết bị
648731b01ae676c560b67069,648731b01ae676c560b67069.wav,bật thiết bị
648731e11ae6762a0cb670c5,648731e11ae6762a0cb670c5.wav,tăng mức độ của thiết bị
648732f81ae6768504b672fa,648732f81ae6768504b672fa.wav,kiểm tra tình trạng thiết bị
6487340c1ae676d784b674d5,6487340c1ae676d784b674d5.wav,đóng thiết bị
648736631ae676b8f9b678f6,648736631ae676b8f9b678f6.wav,tắt thiết bị
6487371f1ae676b1cfb67a1e,6487371f1ae676b1cfb67a1e.wav,tăng độ sáng của thiết bị
648737d11ae67678f5b67b1b,648737d11ae67678f5b67b1b.wav,mở thiết bị
648738311ae676c9dab67c1c,648738311ae676c9dab67c1c.wav,giảm nhiệt độ của thiết bị
648739311ae67608f0b67dc7,648739311ae67608f0b67dc7.wav,bật thiết bị
64873a4e1ae6766d29b67f9c,64873a4e1ae6766d29b67f9c.wav,bật thiết bị
64873c581ae6767250b681fb,64873c581ae6767250b681fb.wav,tắt thiết bị
64873e5d1ae676b5a5b684c5,64873e5d1ae676b5a5b684c5.wav,kiểm tra tình trạng thiết bị
64872f8f1ae676f437b66c04,64872f8f1ae676f437b66c04.wav,bật thiết bị
6487307f1ae6767787b66e19,6487307f1ae6767787b66e19.wav,giảm mức độ của thiết bị
648731611ae676d669b67008,648731611ae676d669b67008.wav,mở thiết bị
6487325b1ae6763608b671f5,6487325b1ae6763608b671f5.wav,kiểm tra tình trạng thiết bị
648732c01ae676336eb67289,648732c01ae676336eb67289.wav,đóng thiết bị
648734041ae676aabcb674ba,648734041ae676aabcb674ba.wav,đóng thiết bị
648736c31ae6763e44b6799d,648736c31ae6763e44b6799d.wav,mở thiết bị
648737861ae6763649b67abd,648737861ae6763649b67abd.wav,giảm độ sáng của thiết bị
648738b11ae6761314b67d23,648738b11ae6761314b67d23.wav,bật thiết bị
648739b01ae676c639b67e93,648739b01ae676c639b67e93.wav,đóng thiết bị
64873bc91ae67620b5b68122,64873bc91ae67620b5b68122.wav,giảm mức độ của thiết bị
64873cf01ae6767c0bb682cf,64873cf01ae6767c0bb682cf.wav,bật thiết bị
64873f251ae676e48bb68612,64873f251ae676e48bb68612.wav,giảm mức độ của thiết bị
648730211ae6764dabb66d71,648730211ae6764dabb66d71.wav,đóng thiết bị
6487324a1ae6760782b671a1,6487324a1ae6760782b671a1.wav,đóng thiết bị
648732bc1ae67644bab6727b,648732bc1ae67644bab6727b.wav,giảm độ sáng của thiết bị
648733641ae6769caeb673bf,648733641ae6769caeb673bf.wav,bật thiết bị
648734711ae6760602b675b5,648734711ae6760602b675b5.wav,tăng độ sáng của thiết bị
6487349e1ae6768fc1b6760c,6487349e1ae6768fc1b6760c.wav,kiểm tra tình trạng thiết bị
648736071ae676a427b67878,648736071ae676a427b67878.wav,tăng mức độ của thiết bị
648736c01ae6764e27b67975,648736c01ae6764e27b67975.wav,bật thiết bị
648738ab1ae6764c8fb67d06,648738ab1ae6764c8fb67d06.wav,bật thiết bị
6487390b1ae6763e17b67d99,6487390b1ae6763e17b67d99.wav,mở thiết bị
648739931ae6768fb7b67e4b,648739931ae6768fb7b67e4b.wav,mở thiết bị
64873b0f1ae67669fdb68085,64873b0f1ae67669fdb68085.wav,tắt thiết bị
64873c1f1ae676d295b6818f,64873c1f1ae676d295b6818f.wav,mở thiết bị
64873cad1ae6760eeab68285,64873cad1ae6760eeab68285.wav,tắt thiết bị
64873d481ae6762f0cb68355,64873d481ae6762f0cb68355.wav,kiểm tra tình trạng thiết bị
64873d801ae67603e0b683b3,64873d801ae67603e0b683b3.wav,giảm độ sáng của thiết bị
64873fbb1ae6764daeb6871b,64873fbb1ae6764daeb6871b.wav,tăng nhiệt độ của thiết bị
64873ff71ae6766c34b68786,64873ff71ae6766c34b68786.wav,kiểm tra tình trạng thiết bị
648730ab1ae67648efb66e57,648730ab1ae67648efb66e57.wav,tăng âm lượng của thiết bị
6487314e1ae6764bccb66fd5,6487314e1ae6764bccb66fd5.wav,đóng thiết bị
648732251ae6760cf0b6715f,648732251ae6760cf0b6715f.wav,tăng mức độ của thiết bị
648732c21ae6760b4ab67296,648732c21ae6760b4ab67296.wav,kiểm tra tình trạng thiết bị
648738b11ae6763ad5b67d25,648738b11ae6763ad5b67d25.wav,bật thiết bị
648738e61ae676c36cb67d3d,648738e61ae676c36cb67d3d.wav,kiểm tra tình trạng thiết bị
648739611ae676e9e5b67e10,648739611ae676e9e5b67e10.wav,bật thiết bị
648739ce1ae67651beb67eaf,648739ce1ae67651beb67eaf.wav,kiểm tra tình trạng thiết bị
64873bed1ae676e798b6815e,64873bed1ae676e798b6815e.wav,mở thiết bị
64873e321ae676d27eb68469,64873e321ae676d27eb68469.wav,giảm độ sáng của thiết bị
64872fc71ae676fb92b66c95,64872fc71ae676fb92b66c95.wav,mở thiết bị
648731201ae6766229b66f42,648731201ae6766229b66f42.wav,mở thiết bị
6487348c1ae676eadcb675ef,6487348c1ae676eadcb675ef.wav,đóng thiết bị
648735371ae6767b32b6772b,648735371ae6767b32b6772b.wav,mở thiết bị
6487357e1ae676fb29b6777d,6487357e1ae676fb29b6777d.wav,kiểm tra tình trạng thiết bị
648735c91ae6760fd1b67824,648735c91ae6760fd1b67824.wav,mở thiết bị
648738a71ae676e781b67cdb,648738a71ae676e781b67cdb.wav,giảm mức độ của thiết bị
648739ee1ae676400db67ef2,648739ee1ae676400db67ef2.wav,bật thiết bị
64873a341ae67692a6b67f6a,64873a341ae67692a6b67f6a.wav,tắt thiết bị
64873a8d1ae6763aeeb67fdf,64873a8d1ae6763aeeb67fdf.wav,tắt thiết bị
64873b141ae676324db68097,64873b141ae676324db68097.wav,mở thiết bị
64873bdc1ae676f5b6b68146,64873bdc1ae676f5b6b68146.wav,tăng độ sáng của thiết bị
64873c291ae676f762b681b7,64873c291ae676f762b681b7.wav,tắt thiết bị
64873d501ae67632ffb68368,64873d501ae67632ffb68368.wav,bật thiết bị
64873e431ae676009cb684b8,64873e431ae676009cb684b8.wav,kiểm tra tình trạng thiết bị
64873fe51ae6769262b68763,64873fe51ae6769262b68763.wav,tắt thiết bị
648740151ae676e180b687b4,648740151ae676e180b687b4.wav,bật thiết bị
64872f401ae676f725b66b75,64872f401ae676f725b66b75.wav,bật thiết bị
648731421ae67623c7b66fc2,648731421ae67623c7b66fc2.wav,giảm độ sáng của thiết bị
648731561ae67637b3b66ff5,648731561ae67637b3b66ff5.wav,đóng thiết bị
648732ed1ae676ff74b672e0,648732ed1ae676ff74b672e0.wav,bật thiết bị
6487333f1ae676f2d0b67388,6487333f1ae676f2d0b67388.wav,kiểm tra tình trạng thiết bị
6487338a1ae676db85b673fa,6487338a1ae676db85b673fa.wav,đóng thiết bị
648734df1ae67689c4b676a9,648734df1ae67689c4b676a9.wav,tăng nhiệt độ của thiết bị
648735cb1ae676442fb6783b,648735cb1ae676442fb6783b.wav,đóng thiết bị
648738591ae6764febb67c47,648738591ae6764febb67c47.wav,tăng mức độ của thiết bị
648739461ae676fadab67df7,648739461ae676fadab67df7.wav,đóng thiết bị
64873c9d1ae67649ffb68259,64873c9d1ae67649ffb68259.wav,bật thiết bị
64873ed71ae6764eb1b6856b,64873ed71ae6764eb1b6856b.wav,kiểm tra tình trạng thiết bị
64873eed1ae6766115b685a3,64873eed1ae6766115b685a3.wav,đóng thiết bị
64873f2d1ae67621d9b6862a,64873f2d1ae67621d9b6862a.wav,kiểm tra tình trạng thiết bị
64873ff01ae6765ef1b68775,64873ff01ae6765ef1b68775.wav,kiểm tra tình trạng thiết bị
64872fa71ae676557cb66c3e,64872fa71ae676557cb66c3e.wav,mở thiết bị
648730c31ae6761fa1b66ebb,648730c31ae6761fa1b66ebb.wav,kiểm tra tình trạng thiết bị
648731a71ae6761818b67051,648731a71ae6761818b67051.wav,giảm mức độ của thiết bị
6487327d1ae6764171b67237,6487327d1ae6764171b67237.wav,bật thiết bị
648732dd1ae6767050b672bf,648732dd1ae6767050b672bf.wav,tắt thiết bị
648732fb1ae67697d0b67313,648732fb1ae67697d0b67313.wav,giảm độ sáng của thiết bị
648733821ae6760fd1b673e1,648733821ae6760fd1b673e1.wav,kiểm tra tình trạng thiết bị
6487355c1ae6767b86b6776c,6487355c1ae6767b86b6776c.wav,đóng thiết bị
6487357f1ae676219db6778a,6487357f1ae676219db6778a.wav,mở thiết bị
648737a51ae676be56b67aea,648737a51ae676be56b67aea.wav,đóng thiết bị
648737e21ae6767352b67b58,648737e21ae6767352b67b58.wav,bật thiết bị
64873b2f1ae676d89cb680c8,64873b2f1ae676d89cb680c8.wav,tắt thiết bị
64873ca51ae6760d6eb68272,64873ca51ae6760d6eb68272.wav,bật thiết bị
64873db41ae676d85db683da,64873db41ae676d85db683da.wav,bật thiết bị
64873fb21ae6766977b686db,64873fb21ae6766977b686db.wav,đóng thiết bị
64872fc01ae6763dd0b66c6d,64872fc01ae6763dd0b66c6d.wav,bật thiết bị
6487307f1ae67630e8b66e18,6487307f1ae67630e8b66e18.wav,giảm mức độ của thiết bị
648730b31ae67660d4b66e98,648730b31ae67660d4b66e98.wav,kiểm tra tình trạng thiết bị
648730b61ae676d401b66ea5,648730b61ae676d401b66ea5.wav,đóng thiết bị
6487341b1ae6760df1b6750b,6487341b1ae6760df1b6750b.wav,kiểm tra tình trạng thiết bị
648734e51ae676a5ebb676b8,648734e51ae676a5ebb676b8.wav,bật thiết bị
648735ed1ae6762c5eb67857,648735ed1ae6762c5eb67857.wav,bật thiết bị
6487301a1ae676d5e8b66d63,6487301a1ae676d5e8b66d63.wav,đóng thiết bị
648736891ae6764548b67909,648736891ae6764548b67909.wav,mở thiết bị
648730781ae6764542b66deb,648730781ae6764542b66deb.wav,giảm độ sáng của thiết bị
648730d21ae6761b84b66ef1,648730d21ae6761b84b66ef1.wav,tắt thiết bị
648737781ae6767feab67aa8,648737781ae6767feab67aa8.wav,kiểm tra tình trạng thiết bị
6487324c1ae6763b99b671ae,6487324c1ae6763b99b671ae.wav,kiểm tra tình trạng thiết bị
648732af1ae6767968b6725f,648732af1ae6767968b6725f.wav,đóng thiết bị
6487380a1ae676de07b67bd3,6487380a1ae676de07b67bd3.wav,tắt thiết bị
648733211ae6761ca8b67369,648733211ae6761ca8b67369.wav,đóng thiết bị
648738441ae67664b3b67c33,648738441ae67664b3b67c33.wav,đóng thiết bị
648733571ae6768cf7b673a3,648733571ae6768cf7b673a3.wav,đóng thiết bị
64873aed1ae676f3e0b6804d,64873aed1ae676f3e0b6804d.wav,đóng thiết bị
648734601ae6760696b67583,648734601ae6760696b67583.wav,giảm nhiệt độ của thiết bị
64873b231ae676fff4b680ad,64873b231ae676fff4b680ad.wav,tăng độ sáng của thiết bị
648734d31ae67612aeb6768b,648734d31ae67612aeb6768b.wav,bật thiết bị
64873c631ae6768cfcb6820f,64873c631ae6768cfcb6820f.wav,bật thiết bị
648735a91ae676d188b677df,648735a91ae676d188b677df.wav,giảm mức độ của thiết bị
64873ce81ae67672f5b682bb,64873ce81ae67672f5b682bb.wav,tắt thiết bị
64873e2e1ae6765ec3b68451,64873e2e1ae6765ec3b68451.wav,bật thiết bị
64873a3c1ae67642a8b67f7e,64873a3c1ae67642a8b67f7e.wav,tăng độ sáng của thiết bị
64873adf1ae6767d51b68032,64873adf1ae6767d51b68032.wav,kiểm tra tình trạng thiết bị
64873cd41ae676e2a7b6829d,64873cd41ae676e2a7b6829d.wav,đóng thiết bị
64873fbc1ae6760d89b6872a,64873fbc1ae6760d89b6872a.wav,tăng nhiệt độ của thiết bị
64873eeb1ae6766575b6858d,64873eeb1ae6766575b6858d.wav,kiểm tra tình trạng thiết bị
648740001ae6762e0eb68798,648740001ae6762e0eb68798.wav,mở thiết bị
648740421ae676ed67b687ee,648740421ae676ed67b687ee.wav,giảm độ sáng của thiết bị
648740dd1ae6766a1fb68872,648740dd1ae6766a1fb68872.wav,kiểm tra tình trạng thiết bị
648743cb1ae676b68fb68c3f,648743cb1ae676b68fb68c3f.wav,tắt thiết bị
6487468f1ae676e78ab68fd8,6487468f1ae676e78ab68fd8.wav,đóng thiết bị
64874c651ae676a77eb696c4,64874c651ae676a77eb696c4.wav,kiểm tra tình trạng thiết bị
64874d791ae676f2c1b697bc,64874d791ae676f2c1b697bc.wav,giảm độ sáng của thiết bị
6487506c1ae6761d9db699ac,6487506c1ae6761d9db699ac.wav,mở thiết bị
64886995629cf7e9c62385ad,64886995629cf7e9c62385ad.wav,bật thiết bị
64886b86629cf72f79238741,64886b86629cf72f79238741.wav,mở thiết bị
64886c8a629cf764de23882d,64886c8a629cf764de23882d.wav,mở thiết bị
6487423e1ae676a882b68a33,6487423e1ae676a882b68a33.wav,kiểm tra tình trạng thiết bị
64886f6f629cf70043238a9a,64886f6f629cf70043238a9a.wav,đóng thiết bị
648870cc629cf7fdc0238bc7,648870cc629cf7fdc0238bc7.wav,đóng thiết bị
64887190629cf7065d238c43,64887190629cf7065d238c43.wav,bật thiết bị
648744bd1ae6761ddfb68d45,648744bd1ae6761ddfb68d45.wav,tăng độ sáng của thiết bị
648871fe629cf7ff1b238cc1,648871fe629cf7ff1b238cc1.wav,tắt thiết bị
648745e61ae676313ab68eb9,648745e61ae676313ab68eb9.wav,mở thiết bị
6487487b1ae6769ab0b6923e,6487487b1ae6769ab0b6923e.wav,kiểm tra tình trạng thiết bị
648749b51ae6762716b69385,648749b51ae6762716b69385.wav,kiểm tra tình trạng thiết bị
648749f61ae676349db693da,648749f61ae676349db693da.wav,kiểm tra tình trạng thiết bị
64874ab71ae6761fbbb69506,64874ab71ae6761fbbb69506.wav,tăng độ sáng của thiết bị
64874cc31ae676dbbbb696f2,64874cc31ae676dbbbb696f2.wav,tăng độ sáng của thiết bị
648752621ae6763c3cb699f9,648752621ae6763c3cb699f9.wav,tắt thiết bị
648868f5629cf79d53238544,648868f5629cf79d53238544.wav,kiểm tra tình trạng thiết bị
64886c71629cf78971238807,64886c71629cf78971238807.wav,đóng thiết bị
64887255629cf7711d238d2f,64887255629cf7711d238d2f.wav,giảm độ sáng của thiết bị
64887441629cf70d49238ec5,64887441629cf70d49238ec5.wav,bật thiết bị
64887448629cf7f75c238ed9,64887448629cf7f75c238ed9.wav,tăng độ sáng của thiết bị
648874a2629cf707c1238f72,648874a2629cf707c1238f72.wav,kiểm tra tình trạng thiết bị
648741991ae67682a0b68959,648741991ae67682a0b68959.wav,bật thiết bị
648742061ae676ca24b689f7,648742061ae676ca24b689f7.wav,mở thiết bị
648745a01ae676cdbbb68e76,648745a01ae676cdbbb68e76.wav,giảm độ sáng của thiết bị
6487462e1ae6766eb1b68f3c,6487462e1ae6766eb1b68f3c.wav,kiểm tra tình trạng thiết bị
6487467e1ae6760de1b68fa6,6487467e1ae6760de1b68fa6.wav,giảm độ sáng của thiết bị
648747c41ae6764192b69144,648747c41ae6764192b69144.wav,bật thiết bị
648747e01ae6765f48b69173,648747e01ae6765f48b69173.wav,tắt thiết bị
6487484c1ae676efa1b69207,6487484c1ae676efa1b69207.wav,giảm độ sáng của thiết bị
648748fb1ae67641eab692b8,648748fb1ae67641eab692b8.wav,bật thiết bị
64874bcc1ae676d2ddb69620,64874bcc1ae676d2ddb69620.wav,bật thiết bị
64874ee61ae67631c8b6990d,64874ee61ae67631c8b6990d.wav,tắt thiết bị
648802d0e5dbdfdff45fe697,648802d0e5dbdfdff45fe697.wav,mở thiết bị
64886911629cf79b9923856d,64886911629cf79b9923856d.wav,đóng thiết bị
64886c06629cf764ac2387c4,64886c06629cf764ac2387c4.wav,kiểm tra tình trạng thiết bị
648872bf629cf7dddb238d44,648872bf629cf7dddb238d44.wav,tăng độ sáng của thiết bị
648741261ae6766a11b688f4,648741261ae6766a11b688f4.wav,bật thiết bị
6487432b1ae676fc74b68b42,6487432b1ae676fc74b68b42.wav,mở thiết bị
6487469e1ae676430bb69002,6487469e1ae676430bb69002.wav,kiểm tra tình trạng thiết bị
648747bb1ae676c360b69128,648747bb1ae676c360b69128.wav,mở thiết bị
648748491ae6769f24b691f6,648748491ae6769f24b691f6.wav,mở thiết bị
64874a601ae6760249b69471,64874a601ae6760249b69471.wav,mở thiết bị
64874ab01ae67668d3b694f6,64874ab01ae67668d3b694f6.wav,mở thiết bị
64874d211ae6769c09b69776,64874d211ae6769c09b69776.wav,mở thiết bị
6487500d1ae6763400b69988,6487500d1ae6763400b69988.wav,tăng độ sáng của thiết bị
64886cb6629cf77998238852,64886cb6629cf77998238852.wav,đóng thiết bị
64886da7629cf7f93d238913,64886da7629cf7f93d238913.wav,kiểm tra tình trạng thiết bị
64886f8e629cf77990238ac2,64886f8e629cf77990238ac2.wav,tắt thiết bị
648871d7629cf72458238cab,648871d7629cf72458238cab.wav,tăng nhiệt độ của thiết bị
64887469629cf74c99238f06,64887469629cf74c99238f06.wav,tắt thiết bị
648742601ae6767f03b68a58,648742601ae6767f03b68a58.wav,tắt thiết bị
648743341ae6762059b68b59,648743341ae6762059b68b59.wav,tắt thiết bị
6487456f1ae67653a5b68e23,6487456f1ae67653a5b68e23.wav,kiểm tra tình trạng thiết bị
6487457a1ae676babbb68e49,6487457a1ae676babbb68e49.wav,giảm độ sáng của thiết bị
648746581ae6764939b68f77,648746581ae6764939b68f77.wav,tăng độ sáng của thiết bị
648749531ae67693d8b69318,648749531ae67693d8b69318.wav,kiểm tra tình trạng thiết bị
6487498e1ae676758cb6934c,6487498e1ae676758cb6934c.wav,kiểm tra tình trạng thiết bị
64874b261ae67682f4b69574,64874b261ae67682f4b69574.wav,giảm nhiệt độ của thiết bị
